mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time,hop
fig10_nonuniform.obj,4,1,heuristic,3,292,0.621312,3055,10
fig10_nonuniform.obj,4,1,heuristic,4,80,0.621312,3040,10
fig10_nonuniform.obj,4,1,heuristic,5,17,0.621312,3047,10
fig10_nonuniform.obj,4,1,heuristic,6,3,0.621312,3040,10
fig10_nonuniform.obj,4,1,heuristic,7,1,0.621312,3038,10
fig10_nonuniform.obj,4,1,heuristic,8,0,0.621312,3035,10
fig10_nonuniform.obj,3,1,edge order,0,-1,0.347624,-1,-1
fig10_nonuniform.obj,3,1,edge order,1,259,0.347623,2399,-1
fig10_nonuniform.obj,3,1,edge order,2,4,0.347623,2396,-1
fig10_nonuniform.obj,3,1,edge order,3,0,0.347623,2395,-1
fig10_nonuniform.obj,3,1,greedy,0,-1,0.347624,-1,-1
fig10_nonuniform.obj,3,1,greedy,1,257,0.347623,2409,-1
fig10_nonuniform.obj,3,1,greedy,2,5,0.347623,2412,-1
fig10_nonuniform.obj,3,1,greedy,3,1,0.347623,2409,-1
fig10_nonuniform.obj,3,1,greedy,4,0,0.347623,2412,-1
fig10_nonuniform.obj,3,1,random,0,-1,0.347624,-1,-1
fig10_nonuniform.obj,3,1,random,1,260,0.347623,2476,-1
fig10_nonuniform.obj,3,1,random,2,3,0.347623,2481,-1
fig10_nonuniform.obj,3,1,random,3,0,0.347623,2475,-1
fig10_nonuniform.obj,3,1,heuristic,0,-1,0.347624,-1,-1
fig10_nonuniform.obj,3,1,heuristic,1,257,0.347623,2454,-1
fig10_nonuniform.obj,3,1,heuristic,2,5,0.347623,2457,-1
fig10_nonuniform.obj,3,1,heuristic,3,1,0.347623,2455,-1
fig10_nonuniform.obj,3,1,heuristic,4,0,0.347623,2456,-1
Octo_cut2.obj,2,0,edge order,0,-1,18.8648,-1,-1
Octo_cut2.obj,2,0,edge order,1,8153,18.8248,731,-1
Octo_cut2.obj,2,0,edge order,2,2302,18.8175,781,-1
Octo_cut2.obj,2,0,edge order,3,266,18.8164,793,-1
Octo_cut2.obj,2,0,edge order,4,8,18.8164,796,-1
Octo_cut2.obj,2,0,edge order,5,0,18.8164,797,-1
Octo_cut2.obj,2,0,greedy,0,-1,18.8648,-1,-1
Octo_cut2.obj,2,0,greedy,1,6134,18.8356,793,-1
Octo_cut2.obj,2,0,greedy,2,2904,18.8223,794,-1
Octo_cut2.obj,2,0,greedy,3,1227,18.8177,798,-1
Octo_cut2.obj,2,0,greedy,4,360,18.8167,803,-1
Octo_cut2.obj,2,0,greedy,5,85,18.8165,803,-1
Octo_cut2.obj,2,0,greedy,6,24,18.8164,804,-1
Octo_cut2.obj,2,0,greedy,7,7,18.8164,806,-1
Octo_cut2.obj,2,0,greedy,8,3,18.8164,806,-1
Octo_cut2.obj,2,0,greedy,9,0,18.8164,804,-1
Octo_cut2.obj,2,0,random,0,-1,18.8648,-1,-1
Octo_cut2.obj,2,0,random,1,8222,18.8241,750,-1
Octo_cut2.obj,2,0,random,2,2148,18.817,795,-1
Octo_cut2.obj,2,0,random,3,293,18.8165,810,-1
Octo_cut2.obj,2,0,random,4,22,18.8164,811,-1
Octo_cut2.obj,2,0,random,5,3,18.8164,812,-1
Octo_cut2.obj,2,0,random,6,0,18.8164,811,-1
Octo_cut2.obj,2,0,heuristic,0,-1,18.8648,-1,-1
Octo_cut2.obj,2,0,heuristic,1,6134,18.8356,809,-1
Octo_cut2.obj,2,0,heuristic,2,2904,18.8223,811,-1
Octo_cut2.obj,2,0,heuristic,3,1227,18.8177,816,-1
Octo_cut2.obj,2,0,heuristic,4,360,18.8167,820,-1
Octo_cut2.obj,2,0,heuristic,5,85,18.8165,819,-1
Octo_cut2.obj,2,0,heuristic,6,24,18.8164,827,-1
Octo_cut2.obj,2,0,heuristic,7,7,18.8164,827,-1
Octo_cut2.obj,2,0,heuristic,8,3,18.8164,827,-1
Octo_cut2.obj,2,0,heuristic,9,0,18.8164,826,-1
Octo_cut2.obj,3,0,edge order,0,-1,7.85874,-1,-1
Octo_cut2.obj,3,0,edge order,1,8169,7.81869,736,-1
Octo_cut2.obj,3,0,edge order,2,2304,7.81139,781,-1
Octo_cut2.obj,3,0,edge order,3,267,7.81037,796,-1
Octo_cut2.obj,3,0,edge order,4,9,7.81036,796,-1
Octo_cut2.obj,3,0,edge order,5,0,7.81036,796,-1
Octo_cut2.obj,3,0,greedy,0,-1,7.85874,-1,-1
Octo_cut2.obj,3,0,greedy,1,6142,7.82958,794,-1
Octo_cut2.obj,3,0,greedy,2,2908,7.81622,801,-1
Octo_cut2.obj,3,0,greedy,3,1231,7.81168,801,-1
Octo_cut2.obj,3,0,greedy,4,363,7.81063,803,-1
Octo_cut2.obj,3,0,greedy,5,86,7.81043,802,-1
Octo_cut2.obj,3,0,greedy,6,24,7.81038,803,-1
Octo_cut2.obj,3,0,greedy,7,7,7.81036,803,-1
Octo_cut2.obj,3,0,greedy,8,3,7.81036,802,-1
Octo_cut2.obj,3,0,greedy,9,0,7.81036,803,-1
Octo_cut2.obj,3,0,random,0,-1,7.85874,-1,-1
Octo_cut2.obj,3,0,random,1,8221,7.818,755,-1
Octo_cut2.obj,3,0,random,2,2186,7.81091,801,-1
Octo_cut2.obj,3,0,random,3,304,7.81037,812,-1
Octo_cut2.obj,3,0,random,4,15,7.81036,810,-1
Octo_cut2.obj,3,0,random,5,0,7.81036,811,-1
Octo_cut2.obj,3,0,heuristic,0,-1,7.85874,-1,-1
Octo_cut2.obj,3,0,heuristic,1,6142,7.82958,806,-1
Octo_cut2.obj,3,0,heuristic,2,2908,7.81622,809,-1
Octo_cut2.obj,3,0,heuristic,3,1231,7.81168,813,-1
Octo_cut2.obj,3,0,heuristic,4,363,7.81063,817,-1
Octo_cut2.obj,3,0,heuristic,5,86,7.81043,833,-1
Octo_cut2.obj,3,0,heuristic,6,24,7.81038,819,-1
Octo_cut2.obj,3,0,heuristic,7,7,7.81036,819,-1
Octo_cut2.obj,3,0,heuristic,8,3,7.81036,817,-1
Octo_cut2.obj,3,0,heuristic,9,0,7.81036,816,-1
Octo_cut2.obj,4,0,edge order,0,1,11.2395,-1,1
Octo_cut2.obj,4,0,edge order,1,8536,11.2006,958,1
Octo_cut2.obj,4,0,edge order,2,2692,11.1923,1010,1
Octo_cut2.obj,4,0,edge order,3,417,11.1909,1023,1
Octo_cut2.obj,4,0,edge order,4,39,11.1908,1025,1
Octo_cut2.obj,4,0,edge order,5,6,11.1908,1026,1
Octo_cut2.obj,4,0,edge order,6,0,11.1908,1028,1
Octo_cut2.obj,4,0,greedy,0,1,11.2395,-1,1
Octo_cut2.obj,4,0,greedy,1,6300,11.2129,1032,1
Octo_cut2.obj,4,0,greedy,2,3135,11.1984,1025,1
Octo_cut2.obj,4,0,greedy,3,1513,11.193,1033,1
Octo_cut2.obj,4,0,greedy,4,551,11.1914,1032,1
Octo_cut2.obj,4,0,greedy,5,162,11.191,1032,1
Octo_cut2.obj,4,0,greedy,6,53,11.1909,1032,1
Octo_cut2.obj,4,0,greedy,7,23,11.1908,1032,1
Octo_cut2.obj,4,0,greedy,8,9,11.1908,1032,1
Octo_cut2.obj,4,0,greedy,9,4,11.1908,1031,1
Octo_cut2.obj,4,0,greedy,10,1,11.1908,1047,1
Octo_cut2.obj,4,0,greedy,11,0,11.1908,1031,1
Octo_cut2.obj,4,0,random,0,1,11.2395,-1,1
Octo_cut2.obj,4,0,random,1,8585,11.1994,985,1
Octo_cut2.obj,4,0,random,2,2614,11.1918,1026,1
Octo_cut2.obj,4,0,random,3,456,11.1909,1040,1
Octo_cut2.obj,4,0,random,4,51,11.1908,1043,1
Octo_cut2.obj,4,0,random,5,10,11.1908,1043,1
Octo_cut2.obj,4,0,random,6,0,11.1908,1058,1
Octo_cut2.obj,4,0,heuristic,0,1,11.2395,-1,1
Octo_cut2.obj,4,0,heuristic,1,6300,11.2129,1043,1
Octo_cut2.obj,4,0,heuristic,2,3135,11.1984,1041,1
Octo_cut2.obj,4,0,heuristic,3,1513,11.193,1047,1
Octo_cut2.obj,4,0,heuristic,4,551,11.1914,1053,1
Octo_cut2.obj,4,0,heuristic,5,162,11.191,1047,1
Octo_cut2.obj,4,0,heuristic,6,53,11.1909,1047,1
Octo_cut2.obj,4,0,heuristic,7,23,11.1908,1046,1
Octo_cut2.obj,4,0,heuristic,8,9,11.1908,1045,1
Octo_cut2.obj,4,0,heuristic,9,4,11.1908,1045,1
Octo_cut2.obj,4,0,heuristic,10,1,11.1908,1047,1
Octo_cut2.obj,4,0,heuristic,11,0,11.1908,1063,1
Octo_cut2.obj,4,0,edge order,0,3,11.238,-1,3
Octo_cut2.obj,4,0,edge order,1,8334,11.1992,958,3
Octo_cut2.obj,4,0,edge order,2,2547,11.1909,1008,3
Octo_cut2.obj,4,0,edge order,3,384,11.1895,1025,3
Octo_cut2.obj,4,0,edge order,4,30,11.1895,1026,3
Octo_cut2.obj,4,0,edge order,5,4,11.1895,1027,3
Octo_cut2.obj,4,0,edge order,6,0,11.1895,1028,3
Octo_cut2.obj,4,0,greedy,0,3,11.238,-1,3
Octo_cut2.obj,4,0,greedy,1,6192,11.2114,1030,3
Octo_cut2.obj,4,0,greedy,2,3023,11.197,1027,3
Octo_cut2.obj,4,0,greedy,3,1411,11.1916,1030,3
Octo_cut2.obj,4,0,greedy,4,509,11.19,1030,3
Octo_cut2.obj,4,0,greedy,5,147,11.1897,1029,3
Octo_cut2.obj,4,0,greedy,6,51,11.1895,1026,3
Octo_cut2.obj,4,0,greedy,7,19,11.1895,1029,3
Octo_cut2.obj,4,0,greedy,8,7,11.1895,1027,3
Octo_cut2.obj,4,0,greedy,9,4,11.1895,1028,3
Octo_cut2.obj,4,0,greedy,10,1,11.1895,1043,3
Octo_cut2.obj,4,0,greedy,11,0,11.1895,1031,3
Octo_cut2.obj,4,0,random,0,3,11.238,-1,3
Octo_cut2.obj,4,0,random,1,8354,11.1979,985,3
Octo_cut2.obj,4,0,random,2,2415,11.1902,1028,3
Octo_cut2.obj,4,0,random,3,441,11.1895,1039,3
Octo_cut2.obj,4,0,random,4,52,11.1895,1043,3
Octo_cut2.obj,4,0,random,5,9,11.1895,1042,3
Octo_cut2.obj,4,0,random,6,0,11.1895,1039,3
Octo_cut2.obj,4,0,heuristic,0,3,11.238,-1,3
Octo_cut2.obj,4,0,heuristic,1,6192,11.2114,1045,3
Octo_cut2.obj,4,0,heuristic,2,3023,11.197,1041,3
Octo_cut2.obj,4,0,heuristic,3,1411,11.1916,1043,3
Octo_cut2.obj,4,0,heuristic,4,509,11.19,1062,3
Octo_cut2.obj,4,0,heuristic,5,147,11.1897,1042,3
Octo_cut2.obj,4,0,heuristic,6,51,11.1895,1043,3
Octo_cut2.obj,4,0,heuristic,7,19,11.1895,1043,3
Octo_cut2.obj,4,0,heuristic,8,7,11.1895,1044,3
Octo_cut2.obj,4,0,heuristic,9,4,11.1895,1045,3
Octo_cut2.obj,4,0,heuristic,10,1,11.1895,1043,3
Octo_cut2.obj,4,0,heuristic,11,0,11.1895,1060,3
Octo_cut2.obj,4,0,edge order,0,10,11.2379,-1,10
Octo_cut2.obj,4,0,edge order,1,8292,11.1991,956,10
Octo_cut2.obj,4,0,edge order,2,2532,11.1909,1007,10
Octo_cut2.obj,4,0,edge order,3,375,11.1895,1021,10
Octo_cut2.obj,4,0,edge order,4,27,11.1894,1023,10
Octo_cut2.obj,4,0,edge order,5,3,11.1894,1021,10
Octo_cut2.obj,4,0,edge order,6,0,11.1894,1021,10
Octo_cut2.obj,4,0,greedy,0,10,11.2379,-1,10
Octo_cut2.obj,4,0,greedy,1,6163,11.2114,1025,10
Octo_cut2.obj,4,0,greedy,2,3005,11.197,1023,10
Octo_cut2.obj,4,0,greedy,3,1399,11.1916,1027,10
Octo_cut2.obj,4,0,greedy,4,506,11.19,1030,10
Octo_cut2.obj,4,0,greedy,5,143,11.1896,1030,10
Octo_cut2.obj,4,0,greedy,6,49,11.1895,1026,10
Octo_cut2.obj,4,0,greedy,7,18,11.1895,1026,10
Octo_cut2.obj,4,0,greedy,8,5,11.1895,1026,10
Octo_cut2.obj,4,0,greedy,9,4,11.1895,1030,10
Octo_cut2.obj,4,0,greedy,10,1,11.1895,1030,10
Octo_cut2.obj,4,0,greedy,11,0,11.1895,1031,10
Octo_cut2.obj,4,0,random,0,10,11.2379,-1,10
Octo_cut2.obj,4,0,random,1,8343,11.1989,985,10
Octo_cut2.obj,4,0,random,2,2397,11.1906,1028,10
Octo_cut2.obj,4,0,random,3,422,11.1896,1037,10
Octo_cut2.obj,4,0,random,4,48,11.1895,1040,10
Octo_cut2.obj,4,0,random,5,8,11.1895,1047,10
Octo_cut2.obj,4,0,random,6,0,11.1895,1040,10
Octo_cut2.obj,4,0,heuristic,0,10,11.2379,-1,10
Octo_cut2.obj,4,0,heuristic,1,6163,11.2114,1039,10
Octo_cut2.obj,4,0,heuristic,2,3005,11.197,1037,10
Octo_cut2.obj,4,0,heuristic,3,1399,11.1916,1041,10
Octo_cut2.obj,4,0,heuristic,4,506,11.19,1046,10
Octo_cut2.obj,4,0,heuristic,5,143,11.1896,1042,10
Octo_cut2.obj,4,0,heuristic,6,49,11.1895,1044,10
Octo_cut2.obj,4,0,heuristic,7,18,11.1895,1046,10
Octo_cut2.obj,4,0,heuristic,8,5,11.1895,1042,10
Octo_cut2.obj,4,0,heuristic,9,4,11.1895,1043,10
Octo_cut2.obj,4,0,heuristic,10,1,11.1895,1046,10
Octo_cut2.obj,4,0,heuristic,11,0,11.1895,1060,10
Octo_cut2.obj,4,1,edge order,0,1,0.0806495,-1,1
Octo_cut2.obj,4,1,edge order,1,8166,0.0793,950,1
Octo_cut2.obj,4,1,edge order,2,2366,0.079077,1006,1
Octo_cut2.obj,4,1,edge order,3,337,0.0790522,1021,1
Octo_cut2.obj,4,1,edge order,4,21,0.0790518,1021,1
Octo_cut2.obj,4,1,edge order,5,0,0.0790518,1025,1
Octo_cut2.obj,4,1,greedy,0,1,0.0806495,-1,1
Octo_cut2.obj,4,1,greedy,1,6153,0.0796258,1022,1
Octo_cut2.obj,4,1,greedy,2,2907,0.0792116,1020,1
Octo_cut2.obj,4,1,greedy,3,1302,0.0790937,1025,1
Octo_cut2.obj,4,1,greedy,4,420,0.0790602,1031,1
Octo_cut2.obj,4,1,greedy,5,121,0.0790528,1029,1
Octo_cut2.obj,4,1,greedy,6,26,0.0790525,1030,1
Octo_cut2.obj,4,1,greedy,7,8,0.0790524,1030,1
Octo_cut2.obj,4,1,greedy,8,1,0.0790524,1030,1
Octo_cut2.obj,4,1,greedy,9,0,0.0790524,1032,1
Octo_cut2.obj,4,1,random,0,1,0.0806495,-1,1
Octo_cut2.obj,4,1,random,1,8321,0.0792752,981,1
Octo_cut2.obj,4,1,random,2,2188,0.0790713,1027,1
Octo_cut2.obj,4,1,random,3,340,0.0790547,1038,1
Octo_cut2.obj,4,1,random,4,47,0.0790529,1040,1
Octo_cut2.obj,4,1,random,5,4,0.0790528,1042,1
Octo_cut2.obj,4,1,random,6,2,0.0790527,1042,1
Octo_cut2.obj,4,1,random,7,0,0.0790527,1041,1
Octo_cut2.obj,4,1,heuristic,0,1,0.0806495,-1,1
Octo_cut2.obj,4,1,heuristic,1,6153,0.0796258,1036,1
Octo_cut2.obj,4,1,heuristic,2,2907,0.0792116,1035,1
Octo_cut2.obj,4,1,heuristic,3,1302,0.0790937,1038,1
Octo_cut2.obj,4,1,heuristic,4,420,0.0790602,1046,1
Octo_cut2.obj,4,1,heuristic,5,121,0.0790528,1048,1
Octo_cut2.obj,4,1,heuristic,6,26,0.0790525,1048,1
Octo_cut2.obj,4,1,heuristic,7,8,0.0790524,1060,1
Octo_cut2.obj,4,1,heuristic,8,1,0.0790524,1050,1
Octo_cut2.obj,4,1,heuristic,9,0,0.0790524,1048,1
Octo_cut2.obj,4,1,edge order,0,3,0.0621466,-1,3
Octo_cut2.obj,4,1,edge order,1,8153,0.0612355,954,3
Octo_cut2.obj,4,1,edge order,2,2330,0.0611109,1007,3
Octo_cut2.obj,4,1,edge order,3,296,0.0611029,1024,3
Octo_cut2.obj,4,1,edge order,4,17,0.0611026,1027,3
Octo_cut2.obj,4,1,edge order,5,1,0.0611026,1027,3
Octo_cut2.obj,4,1,edge order,6,0,0.0611026,1025,3
Octo_cut2.obj,4,1,greedy,0,3,0.0621466,-1,3
Octo_cut2.obj,4,1,greedy,1,6169,0.061436,1021,3
Octo_cut2.obj,4,1,greedy,2,2906,0.0611752,1019,3
Octo_cut2.obj,4,1,greedy,3,1268,0.0611165,1027,3
Octo_cut2.obj,4,1,greedy,4,382,0.0611047,1034,3
Octo_cut2.obj,4,1,greedy,5,93,0.0611025,1032,3
Octo_cut2.obj,4,1,greedy,6,21,0.0611023,1034,3
Octo_cut2.obj,4,1,greedy,7,3,0.0611023,1030,3
Octo_cut2.obj,4,1,greedy,8,1,0.0611023,1032,3
Octo_cut2.obj,4,1,greedy,9,0,0.0611023,1033,3
Octo_cut2.obj,4,1,random,0,3,0.0621466,-1,3
Octo_cut2.obj,4,1,random,1,8273,0.0612256,978,3
Octo_cut2.obj,4,1,random,2,2225,0.0611121,1043,3
Octo_cut2.obj,4,1,random,3,328,0.0611032,1040,3
Octo_cut2.obj,4,1,random,4,33,0.0611026,1045,3
Octo_cut2.obj,4,1,random,5,1,0.0611026,1041,3
Octo_cut2.obj,4,1,random,6,0,0.0611026,1042,3
Octo_cut2.obj,4,1,heuristic,0,3,0.0621466,-1,3
Octo_cut2.obj,4,1,heuristic,1,6169,0.061436,1039,3
Octo_cut2.obj,4,1,heuristic,2,2906,0.0611752,1037,3
Octo_cut2.obj,4,1,heuristic,3,1268,0.0611165,1042,3
Octo_cut2.obj,4,1,heuristic,4,382,0.0611047,1050,3
Octo_cut2.obj,4,1,heuristic,5,93,0.0611025,1050,3
Octo_cut2.obj,4,1,heuristic,6,21,0.0611023,1049,3
Octo_cut2.obj,4,1,heuristic,7,3,0.0611023,1051,3
Octo_cut2.obj,4,1,heuristic,8,1,0.0611023,1049,3
Octo_cut2.obj,4,1,heuristic,9,0,0.0611023,1052,3
Octo_cut2.obj,4,1,edge order,0,10,0.0522157,-1,10
Octo_cut2.obj,4,1,edge order,1,8263,0.051422,953,10
Octo_cut2.obj,4,1,edge order,2,2397,0.0513168,1004,10
Octo_cut2.obj,4,1,edge order,3,328,0.0513081,1022,10
Octo_cut2.obj,4,1,edge order,4,21,0.0513079,1028,10
Octo_cut2.obj,4,1,edge order,5,0,0.0513079,1022,10
Octo_cut2.obj,4,1,greedy,0,10,0.0522157,-1,10
Octo_cut2.obj,4,1,greedy,1,6199,0.0515897,1025,10
Octo_cut2.obj,4,1,greedy,2,2982,0.0513761,1023,10
Octo_cut2.obj,4,1,greedy,3,1300,0.0513216,1024,10
Octo_cut2.obj,4,1,greedy,4,408,0.0513097,1031,10
Octo_cut2.obj,4,1,greedy,5,118,0.0513079,1030,10
Octo_cut2.obj,4,1,greedy,6,28,0.0513076,1028,10
Octo_cut2.obj,4,1,greedy,7,5,0.0513076,1032,10
Octo_cut2.obj,4,1,greedy,8,2,0.0513075,1030,10
Octo_cut2.obj,4,1,greedy,9,0,0.0513075,1031,10
Octo_cut2.obj,4,1,random,0,10,0.0522157,-1,10
Octo_cut2.obj,4,1,random,1,8288,0.0514112,978,10
Octo_cut2.obj,4,1,random,2,2285,0.0513164,1027,10
Octo_cut2.obj,4,1,random,3,366,0.0513083,1043,10
Octo_cut2.obj,4,1,random,4,31,0.051308,1044,10
Octo_cut2.obj,4,1,random,5,1,0.051308,1044,10
Octo_cut2.obj,4,1,random,6,0,0.051308,1041,10
Octo_cut2.obj,4,1,heuristic,0,10,0.0522157,-1,10
Octo_cut2.obj,4,1,heuristic,1,6199,0.0515897,1039,10
Octo_cut2.obj,4,1,heuristic,2,2982,0.0513761,1033,10
Octo_cut2.obj,4,1,heuristic,3,1300,0.0513216,1036,10
Octo_cut2.obj,4,1,heuristic,4,408,0.0513097,1042,10
Octo_cut2.obj,4,1,heuristic,5,118,0.0513079,1046,10
Octo_cut2.obj,4,1,heuristic,6,28,0.0513076,1044,10
Octo_cut2.obj,4,1,heuristic,7,5,0.0513076,1045,10
Octo_cut2.obj,4,1,heuristic,8,2,0.0513075,1046,10
Octo_cut2.obj,4,1,heuristic,9,0,0.0513075,1046,10
Octo_cut2.obj,3,1,edge order,0,-1,1.24262,-1,-1
Octo_cut2.obj,3,1,edge order,1,8088,1.24243,724,-1
Octo_cut2.obj,3,1,edge order,2,2296,1.2424,776,-1
Octo_cut2.obj,3,1,edge order,3,276,1.2424,790,-1
Octo_cut2.obj,3,1,edge order,4,9,1.2424,794,-1
Octo_cut2.obj,3,1,edge order,5,2,1.2424,792,-1
Octo_cut2.obj,3,1,edge order,6,0,1.2424,792,-1
Octo_cut2.obj,3,1,greedy,0,-1,1.24262,-1,-1
Octo_cut2.obj,3,1,greedy,1,6079,1.24247,782,-1
Octo_cut2.obj,3,1,greedy,2,2898,1.24241,785,-1
Octo_cut2.obj,3,1,greedy,3,1234,1.2424,793,-1
Octo_cut2.obj,3,1,greedy,4,353,1.2424,795,-1
Octo_cut2.obj,3,1,greedy,5,87,1.2424,797,-1
Octo_cut2.obj,3,1,greedy,6,27,1.2424,797,-1
Octo_cut2.obj,3,1,greedy,7,7,1.2424,799,-1
Octo_cut2.obj,3,1,greedy,8,3,1.2424,798,-1
Octo_cut2.obj,3,1,greedy,9,1,1.2424,799,-1
Octo_cut2.obj,3,1,greedy,10,0,1.2424,797,-1
Octo_cut2.obj,3,1,random,0,-1,1.24262,-1,-1
Octo_cut2.obj,3,1,random,1,8128,1.24243,745,-1
Octo_cut2.obj,3,1,random,2,2223,1.2424,792,-1
Octo_cut2.obj,3,1,random,3,279,1.2424,803,-1
Octo_cut2.obj,3,1,random,4,37,1.2424,804,-1
Octo_cut2.obj,3,1,random,5,4,1.2424,805,-1
Octo_cut2.obj,3,1,random,6,0,1.2424,803,-1
Octo_cut2.obj,3,1,heuristic,0,-1,1.24262,-1,-1
Octo_cut2.obj,3,1,heuristic,1,6079,1.24247,798,-1
Octo_cut2.obj,3,1,heuristic,2,2898,1.24241,801,-1
Octo_cut2.obj,3,1,heuristic,3,1234,1.2424,809,-1
Octo_cut2.obj,3,1,heuristic,4,353,1.2424,809,-1
Octo_cut2.obj,3,1,heuristic,5,87,1.2424,811,-1
Octo_cut2.obj,3,1,heuristic,6,27,1.2424,810,-1
Octo_cut2.obj,3,1,heuristic,7,7,1.2424,809,-1
Octo_cut2.obj,3,1,heuristic,8,3,1.2424,811,-1
Octo_cut2.obj,3,1,heuristic,9,1,1.2424,811,-1
Octo_cut2.obj,3,1,heuristic,10,0,1.2424,810,-1
